Energy (MeV)	Simulated_Flux_Norm	Watt_Flux_Norm
13.3256	5.73649e-05
13.3855	5.45824e-05
13.4455	5.19334e-05
13.5055	4.94117e-05
13.5655	4.70111e-05
13.6255	4.47259e-05
13.6854	4.25507e-05
13.7454	4.04801e-05
13.8054	3.85093e-05
13.8654	3.66334e-05
13.9254	3.4848e-05
13.9853	3.31488e-05
14.0453	3.15316e-05
14.1053	2.99925e-05
14.1653	2.85278e-05
14.2253	2.7134e-05
14.2852	2.58076e-05
14.3452	2.45454e-05
14.4052	2.33443e-05
14.4652	2.22015e-05
14.5252	2.11141e-05
14.5851	2.00795e-05
14.6451	1.90951e-05
14.7051	1.81585e-05
14.7651	1.72674e-05
14.8251	1.64197e-05
14.885	1.56132e-05
14.945	1.4846e-05
15.005	1.41161e-05
15.065	1.34218e-05
15.125	1.27614e-05
15.1849	1.21332e-05
15.2449	1.15356e-05
15.3049	1.09672e-05
15.3649	1.04266e-05
15.4249	9.91243e-06
15.4848	9.42338e-06
15.5448	8.95827e-06
15.6048	8.51592e-06
15.6648	8.09524e-06
15.7248	7.69516e-06
15.7847	7.31471e-06
15.8447	6.95291e-06
15.9047	6.60886e-06
15.9647	6.2817e-06
16.0247	5.97061e-06
16.0846	5.67481e-06
16.1446	5.39355e-06
16.2046	5.12612e-06
16.2646	4.87184e-06
16.3246	4.63009e-06
16.3845	4.40024e-06
16.4445	4.18171e-06
16.5045	3.97396e-06
16.5645	3.77645e-06
16.6245	3.58869e-06
16.6844	3.41019e-06
16.7444	3.24051e-06
16.8044	3.0792e-06
16.8644	2.92587e-06
16.9244	2.78012e-06
16.9843	2.64158e-06
17.0443	2.5099e-06
17.1043	2.38473e-06
17.1643	2.26576e-06
17.2243	2.15268e-06
17.2842	2.04521e-06
17.3442	1.94307e-06
17.4042	1.84599e-06
17.4642	1.75373e-06
17.5242	1.66606e-06
17.5841	1.58273e-06
17.6441	1.50354e-06
17.7041	1.42829e-06
17.7641	1.35679e-06
17.8241	1.28883e-06
17.884	1.22426e-06
17.944	1.16291e-06
18.004	1.10461e-06
18.064	1.04921e-06
18.124	9.96572e-07
18.1839	9.46559e-07
18.2439	8.9904e-07
18.3039	8.53892e-07
18.3639	8.10998e-07
18.4239	7.70244e-07
18.4838	7.31526e-07
18.5438	6.94742e-07
18.6038	6.59797e-07
18.6638	6.26599e-07
18.7238	5.95061e-07
18.7837	5.65101e-07
18.8437	5.3664e-07
18.9037	5.09605e-07
18.9637	4.83923e-07
19.0237	4.59528e-07
19.0836	4.36356e-07
19.1436	4.14345e-07
19.2036	3.93438e-07
19.2636	3.7358e-07
19.3236	3.54719e-07
19.3835	3.36804e-07
19.4435	3.1979e-07
19.5035	3.0363e-07
19.5635	2.88282e-07
19.6235	2.73705e-07
19.6834	2.59862e-07
19.7434	2.46714e-07
19.8034	2.34229e-07
19.8634	2.22371e-07
19.9234	2.11111e-07
19.9833	2.00418e-07
20.0433	1.90264e-07
20.1033	1.80621e-07
20.1633	1.71464e-07
20.2233	1.6277e-07
20.2832	1.54513e-07
20.3432	1.46674e-07
20.4032	1.3923e-07
20.4632	1.32162e-07
20.5232	1.25451e-07
20.5831	1.19079e-07
20.6431	1.13029e-07
20.7031	1.07284e-07
20.7631	1.01831e-07
20.8231	9.66527e-08
20.883	9.17368e-08
20.943	8.70696e-08
21.003	8.26387e-08
21.063	7.84322e-08
21.123	7.44388e-08
21.1829	7.06477e-08
21.2429	6.70487e-08
21.3029	6.36322e-08
21.3629	6.0389e-08
21.4229	5.73102e-08
21.4828	5.43877e-08
21.5428	5.16135e-08
21.6028	4.89802e-08
21.6628	4.64805e-08
21.7228	4.41079e-08
21.7827	4.18558e-08
21.8427	3.97181e-08
21.9027	3.76892e-08
21.9627	3.57633e-08
22.0227	3.39355e-08
22.0826	3.22006e-08
22.1426	3.05541e-08
22.2026	2.89913e-08
22.2626	2.75082e-08
22.3226	2.61005e-08
22.3825	2.47646e-08
22.4425	2.34968e-08
22.5025	2.22935e-08
22.5625	2.11517e-08
22.6225	2.0068e-08
22.6824	1.90396e-08
22.7424	1.80637e-08
22.8024	1.71376e-08
22.8624	1.62588e-08
22.9224	1.54249e-08
22.9823	1.46335e-08
23.0423	1.38826e-08
23.1023	1.317e-08
23.1623	1.24939e-08
23.2223	1.18524e-08
23.2822	1.12436e-08
23.3422	1.0666e-08
23.4022	1.01179e-08
23.4622	9.59789e-09
23.5222	9.10449e-09
23.5821	8.63634e-09
23.6421	8.19218e-09
23.7021	7.77076e-09
23.7621	7.37094e-09
23.8221	6.9916e-09
23.882	6.63171e-09
23.942	6.29027e-09
24.002	5.96634e-09
24.062	5.65903e-09
24.122	5.36749e-09
24.1819	5.0909e-09
24.2419	4.82851e-09
24.3019	4.5796e-09
24.3619	4.34346e-09
24.4219	4.11946e-09
24.4818	3.90696e-09
24.5418	3.70539e-09
24.6018	3.51417e-09
24.6618	3.33279e-09
24.7218	3.16073e-09
24.7817	2.99752e-09
24.8417	2.84271e-09
24.9017	2.69586e-09
24.9617	2.55657e-09
25.0217	2.42445e-09
25.0816	2.29914e-09
25.1416	2.18028e-09
25.2016	2.06754e-09
25.2616	1.96061e-09
25.3216	1.85919e-09
25.3815	1.76299e-09
25.4415	1.67176e-09
25.5015	1.58523e-09
25.5615	1.50316e-09
25.6215	1.42533e-09
25.6814	1.35151e-09
25.7414	1.28151e-09
25.8014	1.21511e-09
25.8614	1.15215e-09
25.9214	1.09243e-09
25.9813	1.0358e-09
26.0413	9.82097e-10
26.1013	9.31167e-10
26.1613	8.8287e-10
26.2213	8.37069e-10
26.2812	7.93636e-10
26.3412	7.52449e-10
26.4012	7.13392e-10
26.4612	6.76356e-10
26.5212	6.41236e-10
26.5811	6.07933e-10
26.6411	5.76355e-10
26.7011	5.46411e-10
26.7611	5.18018e-10
26.8211	4.91096e-10
26.881	4.65568e-10
26.941	4.41363e-10
27.001	4.18412e-10
27.061	3.96651e-10
27.121	3.76018e-10
27.1809	3.56455e-10
27.2409	3.37906e-10
27.3009	3.2032e-10
27.3609	3.03645e-10
27.4209	2.87837e-10
27.4808	2.72848e-10
27.5408	2.58638e-10
27.6008	2.45165e-10
27.6608	2.32392e-10
27.7208	2.20283e-10
27.7807	2.08802e-10
27.8407	1.97918e-10
27.9007	1.876e-10
27.9607	1.77818e-10
28.0207	1.68544e-10
28.0806	1.59753e-10
28.1406	1.51419e-10
28.2006	1.43518e-10
28.2606	1.36028e-10
28.3206	1.28928e-10
28.3805	1.22198e-10
28.4405	1.15817e-10
28.5005	1.09769e-10
28.5605	1.04036e-10
28.6205	9.86014e-11
28.6804	9.34499e-11
28.7404	8.85667e-11
28.8004	8.39379e-11
28.8604	7.95504e-11
28.9204	7.53915e-11
28.9803	7.14494e-11
29.0403	6.77129e-11
29.1003	6.41712e-11
29.1603	6.08142e-11
29.2203	5.76324e-11
29.2802	5.46165e-11
29.3402	5.1758e-11
29.4002	4.90488e-11
29.4602	4.64809e-11
29.5202	4.40471e-11
29.5801	4.17403e-11
29.6401	3.95541e-11
29.7001	3.7482e-11
29.7601	3.55182e-11
29.8201	3.3657e-11
29.88	3.18931e-11
29.94	3.02213e-11
30	2.8637e-11
